hospital_id,tipo_sangre,t,demanda_bolsas
H01,O+,121,13
H01,O+,122,17
H01,O+,123,15
H01,O+,124,14
H01,O+,125,22
H01,O+,126,17
H01,O+,127,21
H01,O+,128,16
H01,O+,129,12
H01,O+,130,16
H01,O+,131,20
H01,O+,132,10
H01,O+,133,12
H01,O+,134,11
H01,O+,135,22
H01,O+,136,16
H01,O+,137,18
H01,O+,138,10
H01,O+,139,11
H01,O+,140,19
H01,O+,141,14
H01,O+,142,13
H01,O+,143,14
H01,O+,144,17
H01,O+,145,26
H01,O+,146,11
H01,O+,147,12
H01,O+,148,20
H01,O+,149,24
H01,O+,150,19
H01,O+,151,24
H01,O+,152,20
H01,O+,153,14
H01,O+,154,11
H01,O+,155,15
H01,O+,156,17
H01,O+,157,26
H01,O+,158,20
H01,O+,159,17
H01,O+,160,10
H01,O+,161,20
H01,O+,162,12
H01,O+,163,12
H01,O+,164,13
H01,O+,165,19
H01,O+,166,20
H01,O+,167,12
H01,O+,168,16
H01,O+,169,13
H01,O+,170,21
H01,O+,171,17
H01,O+,172,19
H01,O+,173,15
H01,O+,174,19
H01,O+,175,10
H01,O+,176,17
H01,O+,177,16
H01,O+,178,20
H01,O+,179,14
H01,O+,180,9
H01,O+,181,10
H01,O+,182,10
H01,O+,183,14
H01,O+,184,19
H01,O+,185,20
H01,O+,186,11
H01,O+,187,22
H01,O+,188,16
H01,O+,189,16
H01,O+,190,12
H01,O+,191,10
H01,O+,192,17
H01,O+,193,14
H01,O+,194,16
H01,O+,195,10
H01,O+,196,17
H01,O+,197,23
H01,O+,198,14
H01,O+,199,18
H01,O+,200,24
H01,O+,201,20
H01,O+,202,11
H01,O+,203,14
H01,O+,204,22
H01,O+,205,9
H01,O+,206,10
H01,O+,207,17
H01,O+,208,16
H01,O+,209,10
H01,O+,210,11
H01,O+,211,16
H01,O+,212,22
H01,O+,213,12
H01,O+,214,19
H01,O+,215,13
H01,O+,216,14
H01,O+,217,8
H01,O+,218,16
H01,O+,219,11
H01,O+,220,22
H01,O+,221,10
H01,O+,222,16
H01,O+,223,19
H01,O+,224,19
H01,O+,225,18
H01,O+,226,20
H01,O+,227,13
H01,O+,228,12
H01,O+,229,16
H01,O+,230,8
H01,O+,231,15
H01,O+,232,18
H01,O+,233,13
H01,O+,234,10
H01,O+,235,16
H01,O+,236,13
H01,O+,237,17
H01,O+,238,11
H01,O+,239,17
H01,O+,240,16
H01,O+,241,27
H01,O+,242,16
H01,O+,243,17
H01,O+,244,11
H01,O+,245,12
H01,O+,246,14
H01,O+,247,18
H01,O+,248,24
H01,O+,249,23
H01,O+,250,19
H01,O+,251,10
H01,O+,252,9
H01,O+,253,12
H01,O+,254,27
H01,O+,255,15
H01,O+,256,19
H01,O+,257,8
H01,O+,258,15
H01,O+,259,16
H01,O+,260,16
H01,O+,261,22
H01,O+,262,18
H01,O+,263,17
H01,O+,264,20
H01,O+,265,11
H01,O+,266,13
H01,O+,267,20
H01,O+,268,10
H01,O+,269,17
H01,O+,270,19
H01,O+,271,15
H01,O+,272,7
H01,O+,273,12
H01,O+,274,11
H01,O+,275,12
H01,O+,276,17
H01,O+,277,18
H01,O+,278,18
H01,O+,279,17
H01,O+,280,16
H01,O+,281,16
H01,O+,282,18
H01,O+,283,25
H01,O+,284,15
H01,O+,285,14
H01,O+,286,13
H01,O+,287,13
H01,O+,288,20
H01,O+,289,12
H01,O+,290,19
H01,O+,291,14
H01,O+,292,19
H01,O+,293,12
H01,O+,294,14
H01,O+,295,14
H01,O+,296,12
H01,O+,297,13
H01,O+,298,14
H01,O+,299,11
H01,O+,300,17
H01,O+,301,10
H01,O+,302,12
H01,O+,303,15
H01,O+,304,10
H01,O+,305,16
H01,O+,306,17
H01,O+,307,11
H01,O+,308,15
H01,O+,309,15
H01,O+,310,17
H01,O+,311,18
H01,O+,312,12
H01,O+,313,14
H01,O+,314,21
H01,O+,315,9
H01,O+,316,10
H01,O+,317,22
H01,O+,318,28
H01,O+,319,22
H01,O+,320,19
H01,O+,321,14
H01,O+,322,13
H01,O+,323,19
H01,O+,324,13
H01,O+,325,13
H01,O+,326,12
H01,O+,327,15
H01,O+,328,13
H01,O+,329,11
H01,O+,330,8
H01,O+,331,24
H01,O+,332,18
H01,O+,333,17
H01,O+,334,20
H01,O+,335,14
H01,O+,336,18
H01,O+,337,11
H01,O+,338,17
H01,O+,339,16
H01,O+,340,15
H01,O+,341,22
H01,O+,342,13
H01,O+,343,11
H01,O+,344,16
H01,O+,345,24
H01,O+,346,16
H01,O+,347,5
H01,O+,348,11
H01,O+,349,15
H01,O+,350,7
H01,O+,351,7
H01,O+,352,14
H01,O+,353,17
H01,O+,354,18
H01,O+,355,14
H01,O+,356,21
H01,O+,357,7
H01,O+,358,12
H01,O+,359,24
H01,O+,360,15
H01,O+,361,14
H01,O+,362,15
H01,O+,363,12
H01,O+,364,16
H01,O+,365,14
H01,O-,1,3
H01,O-,2,0
H01,O-,3,1
H01,O-,4,1
H01,O-,5,0
H01,O-,6,1
H01,O-,7,0
H01,O-,8,0
H01,O-,9,1
H01,O-,10,1
H01,O-,11,1
H01,O-,12,0
H01,O-,13,1
H01,O-,14,1
H01,O-,15,0
H01,O-,16,0
H01,O-,17,3
H01,O-,18,2
H01,O-,19,3
H01,O-,20,0
H01,O-,21,1
H01,O-,22,0
H01,O-,23,0
H01,O-,24,0
H01,O-,25,0
H01,O-,26,1
H01,O-,27,0
H01,O-,28,1
H01,O-,29,0
H01,O-,30,0
H01,O-,31,0
H01,O-,32,2
H01,O-,33,3
H01,O-,34,1
H01,O-,35,3
H01,O-,36,1
H01,O-,37,2
H01,O-,38,1
H01,O-,39,1
H01,O-,40,0
H01,O-,41,0
H01,O-,42,0
H01,O-,43,0
H01,O-,44,0
H01,O-,45,2
H01,O-,46,0
H01,O-,47,0
H01,O-,48,0
H01,O-,49,0
H01,O-,50,0
H01,O-,51,0
H01,O-,52,0
H01,O-,53,0
H01,O-,54,0
H01,O-,55,0
H01,O-,56,2
H01,O-,57,1
H01,O-,58,1
H01,O-,59,1
H01,O-,60,1
H01,O-,61,0
H01,O-,62,0
H01,O-,63,0
H01,O-,64,0
H01,O-,65,0
H01,O-,66,1
H01,O-,67,1
H01,O-,68,2
H01,O-,69,0
H01,O-,70,2
H01,O-,71,0
H01,O-,72,1
H01,O-,73,2
H01,O-,74,1
H01,O-,75,1
H01,O-,76,1
H01,O-,77,1
H01,O-,78,2
H01,O-,79,1
H01,O-,80,1
H01,O-,81,2
H01,O-,82,1
H01,O-,83,0
H01,O-,84,1
H01,O-,85,0
H01,O-,86,1
H01,O-,87,1
H01,O-,88,1
H01,O-,89,1
H01,O-,90,0
H01,O-,91,1
H01,O-,92,0
H01,O-,93,1
H01,O-,94,0
H01,O-,95,0
H01,O-,96,0
H01,O-,97,0
H01,O-,98,0
H01,O-,99,0
H01,O-,100,0
H01,O-,101,1
H01,O-,102,3
H01,O-,103,1
H01,O-,104,1
H01,O-,105,0
H01,O-,106,0
H01,O-,107,0
H01,O-,108,1
H01,O-,109,1
H01,O-,110,2
H01,O-,111,0
H01,O-,112,0
H01,O-,113,0
H01,O-,114,1
H01,O-,115,2
H01,O-,116,0
H01,O-,117,2
H01,O-,118,0
H01,O-,119,0
H01,O-,120,1
H01,O-,121,2
H01,O-,122,0
H01,O-,123,1
H01,O-,124,2
H01,O-,125,0
H01,O-,126,1
H01,O-,127,2
H01,O-,128,1
H01,O-,129,3
H01,O-,130,0
H01,O-,131,1
H01,O-,132,1
H01,O-,133,1
H01,O-,134,0
H01,O-,135,2
H01,O-,136,1
H01,O-,137,0
H01,O-,138,2
H01,O-,139,1
H01,O-,140,1
H01,O-,141,2
H01,O-,142,0
H01,O-,143,0
H01,O-,144,3
H01,O-,145,1
H01,O-,146,0
H01,O-,147,0
H01,O-,148,0
H01,O-,149,2
H01,O-,150,2
H01,O-,151,0
H01,O-,152,0
H01,O-,153,1
H01,O-,154,1
H01,O-,155,2
H01,O-,156,1
H01,O-,157,0
H01,O-,158,0
H01,O-,159,0
H01,O-,160,0
H01,O-,161,1
H01,O-,162,0
H01,O-,163,1
H01,O-,164,1
H01,O-,165,2
H01,O-,166,0
H01,O-,167,2
H01,O-,168,2
H01,O-,169,2
H01,O-,170,2
H01,O-,171,1
H01,O-,172,1
H01,O-,173,1
H01,O-,174,1
H01,O-,175,1
H01,O-,176,3
H01,O-,177,3
H01,O-,178,1
H01,O-,179,1
H01,O-,180,1
H01,O-,181,1
H01,O-,182,1
H01,O-,183,1
H01,O-,184,0
H01,O-,185,1
H01,O-,186,0
H01,O-,187,1
H01,O-,188,2
H01,O-,189,1
H01,O-,190,3
H01,O-,191,1
H01,O-,192,0
H01,O-,193,1
H01,O-,194,1
H01,O-,195,0
H01,O-,196,0
H01,O-,197,0
H01,O-,198,0
H01,O-,199,2
H01,O-,200,1
H01,O-,201,0
H01,O-,202,0
H01,O-,203,0
H01,O-,204,1
H01,O-,205,4
H01,O-,206,2
H01,O-,207,0
H01,O-,208,0
H01,O-,209,2
H01,O-,210,0
H01,O-,211,2
H01,O-,212,0
H01,O-,213,0
H01,O-,214,0
H01,O-,215,1
H01,O-,216,2
H01,O-,217,0
H01,O-,218,2
H01,O-,219,2
H01,O-,220,1
H01,O-,221,1
H01,O-,222,2
H01,O-,223,1
H01,O-,224,1
H01,O-,225,2
H01,O-,226,1
H01,O-,227,2
H01,O-,228,1
H01,O-,229,0
H01,O-,230,3
H01,O-,231,2
H01,O-,232,1
H01,O-,233,0
H01,O-,234,0
H01,O-,235,2
H01,O-,236,1
H01,O-,237,2
H01,O-,238,0
H01,O-,239,2
H01,O-,240,1
H01,O-,241,1
H01,O-,242,0
H01,O-,243,0
H01,O-,244,0
H01,O-,245,1
H01,O-,246,1
H01,O-,247,3
H01,O-,248,1
H01,O-,249,1
H01,O-,250,2
H01,O-,251,2
H01,O-,252,0
H01,O-,253,1
H01,O-,254,5
H01,O-,255,1
H01,O-,256,0
H01,O-,257,1
H01,O-,258,1
H01,O-,259,0
H01,O-,260,2
H01,O-,261,1
H01,O-,262,0
H01,O-,263,1
H01,O-,264,2
H01,O-,265,1
H01,O-,266,0
H01,O-,267,2
H01,O-,268,1
H01,O-,269,3
H01,O-,270,1
H01,O-,271,0
H01,O-,272,1
H01,O-,273,2
H01,O-,274,3
H01,O-,275,0
H01,O-,276,2
H01,O-,277,0
H01,O-,278,0
H01,O-,279,0
H01,O-,280,1
H01,O-,281,0
H01,O-,282,2
H01,O-,283,2
H01,O-,284,0
H01,O-,285,1
H01,O-,286,1
H01,O-,287,0
H01,O-,288,1
H01,O-,289,1
H01,O-,290,1
H01,O-,291,0
H01,O-,292,2
H01,O-,293,1
H01,O-,294,4
H01,O-,295,1
H01,O-,296,2
H01,O-,297,2
H01,O-,298,1
H01,O-,299,0
H01,O-,300,0
H01,O-,301,1
H01,O-,302,1
H01,O-,303,3
H01,O-,304,2
H01,O-,305,1
H01,O-,306,0
H01,O-,307,2
H01,O-,308,0
H01,O-,309,2
H01,O-,310,5
H01,O-,311,0
H01,O-,312,2
H01,O-,313,2
H01,O-,314,2
H01,O-,315,2
H01,O-,316,2
H01,O-,317,1
H01,O-,318,2
H01,O-,319,3
H01,O-,320,1
H01,O-,321,2
H01,O-,322,1
H01,O-,323,1
H01,O-,324,2
H01,O-,325,1
H01,O-,326,0
H01,O-,327,0
H01,O-,328,3
H01,O-,329,1
H01,O-,330,1
H01,O-,331,1
H01,O-,332,1
H01,O-,333,1
H01,O-,334,0
H01,O-,335,0
H01,O-,336,2
H01,O-,337,1
H01,O-,338,3
H01,O-,339,0
H01,O-,340,0
H01,O-,341,2
H01,O-,342,0
H01,O-,343,1
H01,O-,344,1
H01,O-,345,0
H01,O-,346,0
H01,O-,347,3
H01,O-,348,0
H01,O-,349,3
H01,O-,350,2
H01,O-,351,0
H01,O-,352,2
H01,O-,353,0
H01,O-,354,2
H01,O-,355,1
H01,O-,356,3
H01,O-,357,1
H01,O-,358,0
H01,O-,359,0
H01,O-,360,0
H01,O-,361,2
H01,O-,362,0
H01,O-,363,1
H01,O-,364,3
H01,O-,365,1
H01,A+,1,2
H01,A+,2,5
H01,A+,3,6
H01,A+,4,8
H01,A+,5,5
H01,A+,6,4
H01,A+,7,5
H01,A+,8,5
H01,A+,9,4
H01,A+,10,4
H01,A+,11,6
H01,A+,12,9
H01,A+,13,9
H01,A+,14,6
H01,A+,15,6
H01,A+,16,6
H01,A+,17,6
H01,A+,18,7
H01,A+,19,7
H01,A+,20,5
H01,A+,21,13
H01,A+,22,8
H01,A+,23,13
H01,A+,24,1
H01,A+,25,6
H01,A+,26,6
H01,A+,27,6
H01,A+,28,3
H01,A+,29,5
H01,A+,30,8
H01,A+,31,6
H01,A+,32,10
H01,A+,33,8
H01,A+,34,10
H01,A+,35,5
H01,A+,36,4
H01,A+,37,9
H01,A+,38,7
H01,A+,39,3
H01,A+,40,6
H01,A+,41,7
H01,A+,42,3
H01,A+,43,6
H01,A+,44,10
H01,A+,45,6
H01,A+,46,10
H01,A+,47,4
H01,A+,48,5
H01,A+,49,1
H01,A+,50,12
H01,A+,51,14
H01,A+,52,6
H01,A+,53,9
H01,A+,54,5
H01,A+,55,8
H01,A+,56,11
H01,A+,57,4
H01,A+,58,8
H01,A+,59,5
H01,A+,60,6
H01,A+,61,7
H01,A+,62,7
H01,A+,63,4
H01,A+,64,5
H01,A+,65,2
H01,A+,66,3
H01,A+,67,10
H01,A+,68,4
H01,A+,69,7
H01,A+,70,2
H01,A+,71,8
H01,A+,72,6
H01,A+,73,9
H01,A+,74,7
H01,A+,75,6
H01,A+,76,7
H01,A+,77,10
H01,A+,78,9
H01,A+,79,9
H01,A+,80,4
H01,A+,81,5
H01,A+,82,5
H01,A+,83,8
H01,A+,84,5
H01,A+,85,3
H01,A+,86,10
H01,A+,87,4
H01,A+,88,9
H01,A+,89,6
H01,A+,90,10
H01,A+,91,6
H01,A+,92,8
H01,A+,93,4
H01,A+,94,6
H01,A+,95,14
H01,A+,96,7
H01,A+,97,7
H01,A+,98,4
H01,A+,99,2
H01,A+,100,5
H01,A+,101,6
H01,A+,102,4
H01,A+,103,4
H01,A+,104,11
H01,A+,105,4
H01,A+,106,6
H01,A+,107,6
H01,A+,108,5
H01,A+,109,8
H01,A+,110,7
H01,A+,111,7
H01,A+,112,7
H01,A+,113,7
H01,A+,114,12
H01,A+,115,10
H01,A+,116,10
H01,A+,117,3
H01,A+,118,10
H01,A+,119,8
H01,A+,120,5
H01,A+,121,11
H01,A+,122,7
H01,A+,123,8
H01,A+,124,5
H01,A+,125,7
H01,A+,126,5
H01,A+,127,10
H01,A+,128,4
H01,A+,129,7
H01,A+,130,8
H01,A+,131,7
H01,A+,132,14
H01,A+,133,3
H01,A+,134,6
H01,A+,135,7
H01,A+,136,11
H01,A+,137,3
H01,A+,138,3
H01,A+,139,8
H01,A+,140,8
H01,A+,141,9
H01,A+,142,8
H01,A+,143,10
H01,A+,144,8
H01,A+,145,6
H01,A+,146,3
H01,A+,147,4
H01,A+,148,3
H01,A+,149,2
H01,A+,150,10
H01,A+,151,6
H01,A+,152,7
H01,A+,153,3
H01,A+,154,7
H01,A+,155,7
H01,A+,156,6
H01,A+,157,11
H01,A+,158,5
H01,A+,159,3
H01,A+,160,2
H01,A+,161,9
H01,A+,162,7
H01,A+,163,12
H01,A+,164,10
H01,A+,165,12
H01,A+,166,10
H01,A+,167,11
H01,A+,168,6
H01,A+,169,3
H01,A+,170,6
H01,A+,171,10
H01,A+,172,4
H01,A+,173,6
H01,A+,174,16
H01,A+,175,5
H01,A+,176,8
H01,A+,177,5
H01,A+,178,8
H01,A+,179,8
H01,A+,180,10
H01,A+,181,5
H01,A+,182,4
H01,A+,183,6
H01,A+,184,7
H01,A+,185,10
H01,A+,186,4
H01,A+,187,15
H01,A+,188,7
H01,A+,189,2
H01,A+,190,4
H01,A+,191,6
H01,A+,192,6
H01,A+,193,6
H01,A+,194,5
H01,A+,195,9
H01,A+,196,10
H01,A+,197,9
H01,A+,198,7
H01,A+,199,8
H01,A+,200,13
H01,A+,201,11
H01,A+,202,10
H01,A+,203,12
H01,A+,204,3
H01,A+,205,8
H01,A+,206,6
H01,A+,207,6
H01,A+,208,10
H01,A+,209,11
H01,A+,210,8
H01,A+,211,3
H01,A+,212,5
H01,A+,213,10
H01,A+,214,5
H01,A+,215,10
H01,A+,216,9
H01,A+,217,5
H01,A+,218,6
H01,A+,219,5
H01,A+,220,12
H01,A+,221,8
H01,A+,222,4
H01,A+,223,8
H01,A+,224,9
H01,A+,225,8
H01,A+,226,9
H01,A+,227,7
H01,A+,228,9
H01,A+,229,3
H01,A+,230,10
H01,A+,231,2
H01,A+,232,13
H01,A+,233,11
H01,A+,234,8
H01,A+,235,10
H01,A+,236,6
H01,A+,237,4
H01,A+,238,4
H01,A+,239,13
H01,A+,240,11
H01,A+,241,9
H01,A+,242,6
H01,A+,243,8
H01,A+,244,12
H01,A+,245,7
H01,A+,246,4
H01,A+,247,12
H01,A+,248,8
H01,A+,249,11
H01,A+,250,6
H01,A+,251,8
H01,A+,252,5
H01,A+,253,17
H01,A+,254,9
H01,A+,255,4
H01,A+,256,6
H01,A+,257,7
H01,A+,258,10
H01,A+,259,6
H01,A+,260,10
H01,A+,261,10
H01,A+,262,4
H01,A+,263,2
H01,A+,264,7
H01,A+,265,7
H01,A+,266,6
H01,A+,267,5
H01,A+,268,9
H01,A+,269,4
H01,A+,270,11
H01,A+,271,6
H01,A+,272,6
H01,A+,273,5
H01,A+,274,5
H01,A+,275,9
H01,A+,276,8
H01,A+,277,3
H01,A+,278,6
H01,A+,279,6
H01,A+,280,5
H01,A+,281,12
H01,A+,282,6
H01,A+,283,11
H01,A+,284,13
H01,A+,285,8
H01,A+,286,8
H01,A+,287,9
H01,A+,288,8
H01,A+,289,8
H01,A+,290,3
H01,A+,291,6
H01,A+,292,13
H01,A+,293,6
H01,A+,294,8
H01,A+,295,3
H01,A+,296,6
H01,A+,297,9
H01,A+,298,8
H01,A+,299,5
H01,A+,300,7
H01,A+,301,5
H01,A+,302,11
H01,A+,303,7
H01,A+,304,15
H01,A+,305,7
H01,A+,306,6
H01,A+,307,4
H01,A+,308,5
H01,A+,309,8
H01,A+,310,6
H01,A+,311,8
H01,A+,312,8
H01,A+,313,1
H01,A+,314,6
H01,A+,315,5
H01,A+,316,8
H01,A+,317,4
H01,A+,318,5
H01,A+,319,3
H01,A+,320,5
H01,A+,321,5
H01,A+,322,3
H01,A+,323,8
H01,A+,324,6
H01,A+,325,8
H01,A+,326,12
H01,A+,327,7
H01,A+,328,10
H01,A+,329,3
H01,A+,330,8
H01,A+,331,8
H01,A+,332,3
H01,A+,333,12
H01,A+,334,9
H01,A+,335,6
H01,A+,336,4
H01,A+,337,7
H01,A+,338,8
H01,A+,339,7
H01,A+,340,9
H01,A+,341,13
H01,A+,342,10
H01,A+,343,7
H01,A+,344,7
H01,A+,345,4
H01,A+,346,9
H01,A+,347,7
H01,A+,348,9
H01,A+,349,3
H01,A+,350,5
H01,A+,351,6
H01,A+,352,7
H01,A+,353,4
H01,A+,354,1
H01,A+,355,9
H01,A+,356,7
H01,A+,357,9
H01,A+,358,8
H01,A+,359,3
H01,A+,360,6
H01,A+,361,6
H01,A+,362,3
H01,A+,363,11
H01,A+,364,3
H01,A+,365,5
H01,A-,1,1
H01,A-,2,0
H01,A-,3,0
H01,A-,4,0
H01,A-,5,0
H01,A-,6,3
H01,A-,7,0
H01,A-,8,1
H01,A-,9,2
H01,A-,10,0
H01,A-,11,1
H01,A-,12,0
H01,A-,13,1
H01,A-,14,1
H01,A-,15,0
H01,A-,16,0
H01,A-,17,1
H01,A-,18,0
H01,A-,19,0
H01,A-,20,1
H01,A-,21,0
H01,A-,22,0
H01,A-,23,0
H01,A-,24,2
H01,A-,25,0
H01,A-,26,1
H01,A-,27,0
H01,A-,28,1
H01,A-,29,0
H01,A-,30,0
H01,A-,31,0
H01,A-,32,0
H01,A-,33,1
H01,A-,34,1
H01,A-,35,0
H01,A-,36,0
H01,A-,37,1
H01,A-,38,2
H01,A-,39,0
H01,A-,40,0
H01,A-,41,0
H01,A-,42,1
H01,A-,43,1
H01,A-,44,0
H01,A-,45,0
H01,A-,46,0
H01,A-,47,1
H01,A-,48,0
H01,A-,49,1
H01,A-,50,0
H01,A-,51,0
H01,A-,52,0
H01,A-,53,0
H01,A-,54,0
H01,A-,55,1
H01,A-,56,0
H01,A-,57,0
H01,A-,58,0
H01,A-,59,0
H01,A-,60,0
H01,A-,61,1
H01,A-,62,0
H01,A-,63,2
H01,A-,64,0
H01,A-,65,0
H01,A-,66,1
H01,A-,67,0
H01,A-,68,0
H01,A-,69,0
H01,A-,70,0
H01,A-,71,1
H01,A-,72,0
H01,A-,73,0
H01,A-,74,2
H01,A-,75,1
H01,A-,76,0
H01,A-,77,0
H01,A-,78,1
H01,A-,79,0
H01,A-,80,0
H01,A-,81,1
H01,A-,82,1
H01,A-,83,1
H01,A-,84,2
H01,A-,85,0
H01,A-,86,0
H01,A-,87,0
H01,A-,88,1
H01,A-,89,1
H01,A-,90,0
H01,A-,91,0
H01,A-,92,0
H01,A-,93,1
H01,A-,94,0
H01,A-,95,1
H01,A-,96,1
H01,A-,97,0
H01,A-,98,1
H01,A-,99,1
H01,A-,100,0
H01,A-,101,1
H01,A-,102,1
H01,A-,103,0
H01,A-,104,0
H01,A-,105,2
H01,A-,106,1
H01,A-,107,1
H01,A-,108,0
H01,A-,109,0
H01,A-,110,1
H01,A-,111,1
H01,A-,112,0
H01,A-,113,3
H01,A-,114,0
H01,A-,115,0
H01,A-,116,0
H01,A-,117,0
H01,A-,118,0
H01,A-,119,0
H01,A-,120,1
H01,A-,121,1
H01,A-,122,0
H01,A-,123,1
H01,A-,124,0
H01,A-,125,0
H01,A-,126,0
H01,A-,127,1
H01,A-,128,2
H01,A-,129,1
H01,A-,130,0
H01,A-,131,1
H01,A-,132,0
H01,A-,133,1
H01,A-,134,0
H01,A-,135,0
H01,A-,136,0
H01,A-,137,0
H01,A-,138,1
H01,A-,139,0
H01,A-,140,1
H01,A-,141,0
H01,A-,142,0
H01,A-,143,0
H01,A-,144,0
H01,A-,145,0
H01,A-,146,1
H01,A-,147,0
H01,A-,148,0
H01,A-,149,0
H01,A-,150,1
H01,A-,151,0
H01,A-,152,0
H01,A-,153,0
H01,A-,154,0
H01,A-,155,1
H01,A-,156,0
H01,A-,157,1
H01,A-,158,0
H01,A-,159,0
H01,A-,160,0
H01,A-,161,1
H01,A-,162,0
H01,A-,163,1
H01,A-,164,1
H01,A-,165,1
H01,A-,166,0
H01,A-,167,1
H01,A-,168,0
H01,A-,169,0
H01,A-,170,0
H01,A-,171,1
H01,A-,172,0
H01,A-,173,0
H01,A-,174,1
H01,A-,175,0
H01,A-,176,0
H01,A-,177,0
H01,A-,178,0
H01,A-,179,1
H01,A-,180,2
H01,A-,181,0
H01,A-,182,1
H01,A-,183,0
H01,A-,184,0
H01,A-,185,0
H01,A-,186,1
H01,A-,187,0
H01,A-,188,0
H01,A-,189,0
H01,A-,190,0
H01,A-,191,1
H01,A-,192,0
H01,A-,193,0
H01,A-,194,0
H01,A-,195,1
H01,A-,196,1
H01,A-,197,0
H01,A-,198,0
H01,A-,199,1
H01,A-,200,1
H01,A-,201,0
H01,A-,202,1
H01,A-,203,1
H01,A-,204,1
H01,A-,205,0
H01,A-,206,1
H01,A-,207,0
H01,A-,208,0
H01,A-,209,2
H01,A-,210,0
H01,A-,211,0
H01,A-,212,0
H01,A-,213,0
H01,A-,214,0
H01,A-,215,0
H01,A-,216,0
H01,A-,217,1
H01,A-,218,0
H01,A-,219,0
H01,A-,220,0
H01,A-,221,0
H01,A-,222,0
H01,A-,223,0
H01,A-,224,0
H01,A-,225,1
H01,A-,226,0
H01,A-,227,0
H01,A-,228,0
H01,A-,229,0
H01,A-,230,1
H01,A-,231,2
H01,A-,232,0
H01,A-,233,1
H01,A-,234,1
H01,A-,235,0
H01,A-,236,0
H01,A-,237,0
H01,A-,238,0
H01,A-,239,0
H01,A-,240,0
H01,A-,241,0
H01,A-,242,0
H01,A-,243,1
H01,A-,244,0
H01,A-,245,1
H01,A-,246,0
H01,A-,247,1
H01,A-,248,0
H01,A-,249,0
H01,A-,250,0
H01,A-,251,0
H01,A-,252,0
H01,A-,253,0
H01,A-,254,0
H01,A-,255,0
H01,A-,256,2
H01,A-,257,0
H01,A-,258,2
H01,A-,259,1
H01,A-,260,0
H01,A-,261,0
H01,A-,262,0
H01,A-,263,1
H01,A-,264,0
H01,A-,265,1
H01,A-,266,0
H01,A-,267,1
H01,A-,268,1
H01,A-,269,2
H01,A-,270,0
H01,A-,271,2
H01,A-,272,1
H01,A-,273,0
H01,A-,274,2
H01,A-,275,1
H01,A-,276,1
H01,A-,277,0
H01,A-,278,0
H01,A-,279,0
H01,A-,280,1
H01,A-,281,1
H01,A-,282,0
H01,A-,283,3
H01,A-,284,1
H01,A-,285,0
H01,A-,286,0
H01,A-,287,0
H01,A-,288,1
H01,A-,289,0
H01,A-,290,0
H01,A-,291,1
H01,A-,292,0
H01,A-,293,0
H01,A-,294,0
H01,A-,295,0
H01,A-,296,0
H01,A-,297,0
H01,A-,298,1
H01,A-,299,1
H01,A-,300,1
